user_id,age,gender,location,state,language_preference,device_type,subscription_type,watch_time_hours,content_id,content_genre,content_language,regional_relevance,family_friendly_score,view_completion_rate,user_rating,watch_date,engagement_score
df3a0676-d3f2-4cab-8f43-140dc27603a0,23.30563086,Female,Vadodara,Gujarat,Kannada,Connected TV,Free,33.69225674,2451f8f1-0932-436c-b65c-5b8861bad8c7,Drama,Kannada,0.851245344,0.804561099,69.19697987,,12/18/2023,0.444172433
993711f7-1d47-468a-8624-0e07b846cd7f,24.5491277,Female,Coimbatore,Tamil Nadu,English,Smartphone,SuperGrok,3.797828712,78617ba1-ecf1-4d12-8494-0f0bcf1b00f5,Drama,English,0.833901251,0.962919218,63.81854535,5,2/24/2023,0.462869839
993711f7-1d47-468a-8624-0e07b846cd7f,24.5491277,Female,Coimbatore,Tamil Nadu,English,Smartphone,SuperGrok,70.34136453,2698b3bf-8103-4206-9dd9-5387af44298f,Drama,English,0.811552964,0.833077531,91.3321349,4.656484055,7/18/2025,0.692270631
993711f7-1d47-468a-8624-0e07b846cd7f,24.5491277,Female,Coimbatore,Tamil Nadu,English,Smartphone,SuperGrok,24.66647683,395125ce-e473-4126-b6b5-fda326350ad0,Romance,English,0.84772775,0.935955865,65.1036211,2.244442672,2/13/2024,0.399525145
96a15e7c-d1e2-4d8a-9a2b-a15e00e101a5,48.1675563,Male,Ajmer,Rajasthan,Punjabi,Smartphone,Premium,18.37743678,64de5dc3-0ebd-4f25-890b-71699398f587,Drama,Punjabi,0.839705751,0.721098421,77.69238876,2.281213377,5/30/2024,0.438772964
96a15e7c-d1e2-4d8a-9a2b-a15e00e101a5,48.1675563,Male,Ajmer,Rajasthan,Punjabi,Smartphone,Premium,1.192474124,2d3579b6-566f-4e3b-bb99-0d58f3fe4038,Comedy,Punjabi,0.92096159,0.760417687,87.73815418,,4/16/2024,0.453337565
96a15e7c-d1e2-4d8a-9a2b-a15e00e101a5,48.1675563,Male,Ajmer,Rajasthan,Punjabi,Smartphone,Premium,32.76855272,bbb1333a-c7c3-4bc4-b00b-494508d34c74,Drama,Punjabi,0.89177938,0.876226466,91.29476569,,8/18/2023,0.530716168
7ed7905f-01cd-4075-b00f-2a389c82429b,38.64248385,Male,Bhopal,Madhya Pradesh,Hindi,Smartphone,Free,12.67732673,c77b4561-d775-4f0c-81e6-93de3b241e6a,Drama,Hindi,0.844855138,0.948655039,66.87953844,3.881954788,12/31/2024,0.448150999
7ed7905f-01cd-4075-b00f-2a389c82429b,38.64248385,Male,Bhopal,Madhya Pradesh,Hindi,Smartphone,Free,28.33514268,1d2df2cf-8fd3-4821-97d7-177cf1ac8196,Drama,Hindi,0.805836165,0.891560609,56.8747004,2.08624771,7/18/2025,0.367618995
058ca40f-aede-4d86-965e-c8f7e63eaa9c,10,Male,Ujjain,Madhya Pradesh,Marathi,Smartphone,Premium,0.697445193,b9f903df-1569-4d52-9ae4-05ef7cb8b128,Drama,Hindi,0.842471518,0.865962466,68.02131139,2.390607015,10/25/2023,0.369104417
058ca40f-aede-4d86-965e-c8f7e63eaa9c,10,Male,Ujjain,Madhya Pradesh,Marathi,Smartphone,Premium,20.76459486,be472d01-2647-4265-b5a9-36e171555950,Drama,Hindi,0.935004275,0.710008549,77.2045872,,2/22/2024,0.450347539
058ca40f-aede-4d86-965e-c8f7e63eaa9c,10,Male,Ujjain,Madhya Pradesh,Marathi,Smartphone,Premium,1.715268008,d45734f8-5225-4181-ab7d-88557b346faa,Sci-Fi,Marathi,0.971066371,0.860649073,93.5041739,3.488279666,7/18/2025,0.516978418
6d447841-f173-4bf3-b2c4-227c4c0eb674,33.69016438,Male,Bhopal,Madhya Pradesh,Odia,Laptop,Premium,14.74064636,6d07c7ed-0923-490a-b04b-9ae13e6a1f04,Horror-Comedy,Odia,0.921889464,0.883030785,80.20293342,1.182430133,12/3/2023,0.397590232
6d447841-f173-4bf3-b2c4-227c4c0eb674,33.69016438,Male,Bhopal,Madhya Pradesh,Odia,Laptop,Premium,2.908489657,9b3915d0-6233-444b-a15f-94e7b8c27064,Crime,Odia,0.896641486,0.083997013,87.97248858,4.349255639,12/19/2023,0.531677159
6d447841-f173-4bf3-b2c4-227c4c0eb674,33.69016438,Male,Bhopal,Madhya Pradesh,Odia,Laptop,Premium,2.095284939,aafc4e9f-9a75-4edf-bb05-c66d379fa86c,Sci-Fi,Odia,0.801872193,0.958467112,90.15931781,5,12/27/2024,0.564827841
db566eca-2b48-4d2d-948e-eef60d677feb,31.24285695,Female,Bhopal,Madhya Pradesh,English,Smartphone,Free,48.49890555,e1d598f7-fc24-4180-a088-13a70ad19ed3,Drama,English,0.965419619,0.950882605,64.70731863,5,6/17/2024,0.555827086
db566eca-2b48-4d2d-948e-eef60d677feb,31.24285695,Female,Bhopal,Madhya Pradesh,English,Smartphone,Free,24.75868097,a9312ed5-717a-4d7b-9ede-a3273aaacca9,Drama,English,0.884421115,0.924685195,40.2952903,3.951931776,3/9/2024,0.368775794
db566eca-2b48-4d2d-948e-eef60d677feb,31.24285695,Female,Bhopal,Madhya Pradesh,English,Smartphone,Free,5.096148686,dcdefa04-d995-420d-ab08-bdeab84be507,Drama,English,0.939314847,0.768776,77.08463974,3.847478658,10/24/2023,0.472430003
abecca24-e281-4754-9fd4-e67e0f6b499e,26.84733666,Male,Nanded,Maharashtra,Hindi,Tablet,SuperGrok,6.791569052,b2114ef8-5df2-4dbb-86a3-04c154acd840,Drama,Hindi,0.855135381,0.882974611,72.0845377,,6/3/2023,0.401921289
abecca24-e281-4754-9fd4-e67e0f6b499e,26.84733666,Male,Nanded,Maharashtra,Hindi,Tablet,SuperGrok,9.933654849,ce1cff2d-8260-4a79-be61-17845ece2bd0,Drama,Hindi,0.96072548,0.963251001,45.70159834,3.207365287,3/21/2023,0.330968315
5be44eca-ad61-433a-ae23-74b5ad0730b9,32.68050428,Female,Indore,Madhya Pradesh,Hindi,Smartphone,Free,30.51503437,043e502f-d588-4afa-90ba-b62471f15e17,Horror-Comedy,Hindi,0.95281722,0.827338516,79.69208976,,10/15/2023,0.479798428
5be44eca-ad61-433a-ae23-74b5ad0730b9,32.68050428,Female,Indore,Madhya Pradesh,Hindi,Smartphone,Free,58.7061071,d9cb6df6-7846-4d81-a9f8-681328f80922,Crime,Hindi,0.813333336,0.132459914,61.24241204,2.52452452,4/20/2023,0.463362843
8d9352c6-df99-4f98-8308-712fed8836a2,34.73145453,Male,Bhopal,Madhya Pradesh,Punjabi,Smartphone,Free,3.497331397,5a790c30-f960-4b32-afa0-95001ff75d09,Drama,Punjabi,0.98997024,0.736666538,85.95415564,3.432125715,1/12/2024,0.488096314
8d9352c6-df99-4f98-8308-712fed8836a2,34.73145453,Male,Bhopal,Madhya Pradesh,Punjabi,Smartphone,Free,5.874193142,ab2c4ea3-b5b8-4084-b37a-edf5f3862986,Drama,English,0.967724553,0.753217785,82.85900367,4.112214703,11/28/2024,0.507672989
8d9352c6-df99-4f98-8308-712fed8836a2,34.73145453,Male,Bhopal,Madhya Pradesh,Punjabi,Smartphone,Free,13.26294253,e86a0c43-bdfb-4909-8a0d-0cc94ff6c822,Drama,Punjabi,0.99734191,0.914310214,44.62708538,,1/30/2023,0.305034227
032ebb9a-a170-49fd-ac40-25122bf6808b,22.97088562,Female,Ajmer,Rajasthan,Marathi,Smartphone,Free,39.23962702,c48f0b13-b6b3-40bb-9241-8ebf1edcd54b,Sci-Fi,Marathi,0.895264882,0.950439058,64.11288932,,7/18/2025,0.434930811
032ebb9a-a170-49fd-ac40-25122bf6808b,22.97088562,Female,Ajmer,Rajasthan,Marathi,Smartphone,Free,29.92195896,68d68af5-5c13-4b9e-8e1f-a6adf2dea486,Comedy,Marathi,0.941882677,0.918648011,73.73236911,3.7921898,7/18/2025,0.506460986
032ebb9a-a170-49fd-ac40-25122bf6808b,22.97088562,Female,Ajmer,Rajasthan,Marathi,Smartphone,Free,11.03411685,7cf2fdcc-fd7b-4060-8d75-9c30526a94eb,Drama,Marathi,0.954917882,0.907430262,86.76282418,,9/24/2024,0.46911953
f3a59929-8fd9-4772-a863-2557241ca571,41.91090683,Male,Nagpur,Maharashtra,Hindi,Smartphone,Premium,19.36254908,32677105-358c-4ebd-a140-33c21b58574e,Drama,Hindi,0.898354309,0.734470345,44.77740797,2.995977966,7/26/2023,0.337673849
f3a59929-8fd9-4772-a863-2557241ca571,41.91090683,Male,Nagpur,Maharashtra,Hindi,Smartphone,Premium,0.91156491,592f8cfe-a1d7-4c93-bd77-0215be863ea0,Comedy,Hindi,0.958079816,0.845340843,75.26454766,,7/21/2023,0.40288132
ea052220-b0da-40cd-b8a6-4dc461efbda4,28.53146479,Male,Vadodara,Gujarat,Kannada,Connected TV,Premium,29.8134222,ce47a240-18b0-4b4f-a588-bbd563b47047,Drama,Kannada,0.817843921,0.989844359,82.30346455,,4/23/2023,0.488840703
ea052220-b0da-40cd-b8a6-4dc461efbda4,28.53146479,Male,Vadodara,Gujarat,Kannada,Connected TV,Premium,32.7678144,122eb15c-e3c9-4049-8c89-fd0a441b642c,Comedy,Kannada,0.92529301,0.838862155,65.37016152,4.60600723,2/13/2023,0.511256564
ea052220-b0da-40cd-b8a6-4dc461efbda4,28.53146479,Male,Vadodara,Gujarat,Kannada,Connected TV,Premium,7.846753229,275ce3c7-1083-476e-871b-b0606d38b2b5,Comedy,Kannada,0.856186272,0.706033403,88.96489321,,12/4/2024,0.471553079
9d1a6bf6-e4a1-4759-a843-3cbafc9fcd23,44.34309669,Female,Jaipur,Rajasthan,Hindi,Laptop,Free,4.113564895,c476b000-08e0-46d1-b152-e80d8179d5ed,Comedy,Hindi,0.864576623,0.844832402,89.65296241,,2/11/2025,0.466838979
9d1a6bf6-e4a1-4759-a843-3cbafc9fcd23,44.34309669,Female,Jaipur,Rajasthan,Hindi,Laptop,Free,6.90786796,1e5d22b9-db6d-4842-be0c-79d36a8cad15,Comedy,Hindi,0.903777589,0.913624709,47.30071596,1.173862616,10/7/2024,0.249973104
a90fe5cb-4225-4150-ab5e-e12849ad0ab0,32.84754593,Female,Jaipur,Rajasthan,English,Connected TV,Premium,0.924925141,c2efee8b-887f-4492-b6c0-1e51f67375a5,Horror-Comedy,English,0.828984793,0.719477283,79.24922213,2.305569585,1/19/2024,0.411069522
a90fe5cb-4225-4150-ab5e-e12849ad0ab0,32.84754593,Female,Jaipur,Rajasthan,English,Connected TV,Premium,2.395033814,315633b0-75b1-4e1d-bed8-ffaacc324238,Drama,English,0.940894594,0.979381226,62.21681388,,12/4/2024,0.353657323
114ee7fc-d4b6-4c3c-adfc-98fbbf5e34b5,33.33369851,Female,Bhopal,Madhya Pradesh,Hindi,Smartphone,SuperGrok,26.53004677,647c31a6-d1b1-4d29-9c7e-019152e6616a,Sci-Fi,Hindi,0.904035815,0.906873968,86.23352279,,4/14/2023,0.497994185
114ee7fc-d4b6-4c3c-adfc-98fbbf5e34b5,33.33369851,Female,Bhopal,Madhya Pradesh,Hindi,Smartphone,SuperGrok,16.44073202,9096a9a1-3ddf-4a81-a659-fd1f1b4da85d,Romance,Hindi,0.963556433,0.734495558,25.91396126,3.904236939,7/18/2025,0.292706787
168de01d-0973-4c20-9c3c-4889520222b7,10,Male,Kolhapur,Maharashtra,Telugu,Smartphone,Premium,64.70891082,55f6c317-e2b9-4f81-89a1-bab0b88db072,Drama,Telugu,0.801506963,0.825358105,93.34929011,3.450091832,11/29/2023,0.640818655
168de01d-0973-4c20-9c3c-4889520222b7,10,Male,Kolhapur,Maharashtra,Telugu,Smartphone,Premium,22.64420974,58d2e481-fd65-4c2a-affd-7a3fcae31bb6,Romance,Telugu,0.95971953,0.957508551,91.57351834,,7/31/2023,0.511582493
3d205e95-5474-4c8d-9bd4-19ffd429d4bc,31.47298,Female,Ujjain,Madhya Pradesh,Hindi,Laptop,Premium,18.56181485,da2d5fd5-7c22-4a36-8498-c4cdb6c0e69e,Thriller,Hindi,0.890690437,0.146752124,87.11930119,4.16088483,7/6/2025,0.552036228
3d205e95-5474-4c8d-9bd4-19ffd429d4bc,31.47298,Female,Ujjain,Madhya Pradesh,Hindi,Laptop,Premium,98.18614623,2b0796d1-ad77-473e-96c3-9871f2cff115,Sci-Fi,Hindi,0.855540952,0.739596023,43.31911403,,11/26/2023,0.469648749
3d205e95-5474-4c8d-9bd4-19ffd429d4bc,31.47298,Female,Ujjain,Madhya Pradesh,Hindi,Laptop,Premium,12.89937663,81847a8f-eaee-4152-9af0-a0be5fa86c04,Thriller,Hindi,0.891868222,0.133032979,80.7086772,,9/25/2024,0.448633462
7e393124-65f4-437d-9c67-c6837e1aa159,23.19505952,Female,Jaipur,Rajasthan,English,Laptop,Premium,1.740450627,960d18f5-2513-4cfd-a242-e612de99bb98,Drama,English,0.890878255,0.754340608,71.80367569,4.872337083,7/18/2025,0.485589087
7e393124-65f4-437d-9c67-c6837e1aa159,23.19505952,Female,Jaipur,Rajasthan,English,Laptop,Premium,112.3543657,0661c3e6-38be-4d68-a404-fab10ce71afc,Comedy,English,0.940891705,0.899735867,98.7658793,4.435565151,9/2/2023,0.797194855
337dfa3b-ad7c-44ad-9033-5bc25e79a09c,12.89396646,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Premium,16.04653421,bb372d54-1aad-4daa-a66e-9f696bc8fe25,Drama,Hindi,0.952291066,0.833357692,80.74959619,5,2/10/2024,0.555091453
337dfa3b-ad7c-44ad-9033-5bc25e79a09c,12.89396646,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Premium,24.54882418,701f3d09-0bfc-4140-ad46-499a021d6de2,Comedy,Hindi,0.852467375,0.747846284,81.32667833,,2/5/2023,0.474404362
337dfa3b-ad7c-44ad-9033-5bc25e79a09c,12.89396646,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Premium,44.69026586,aa7f4ded-0dd2-4b8c-a7bf-0e81fcc83311,Comedy,Assamese,0.988122171,0.80352232,73.37491591,,8/19/2023,0.482880195
5e10f0b8-de7d-45bc-970b-a54445d6c7a8,26.06909799,Male,Nanded,Maharashtra,Hindi,Smartphone,Free,50.96384578,c50e175a-7e81-45dc-b407-8a7ae5426747,Romance,Hindi,0.810424582,0.990186396,88.25094787,2.563328916,12/27/2024,0.55746464
5e10f0b8-de7d-45bc-970b-a54445d6c7a8,26.06909799,Male,Nanded,Maharashtra,Hindi,Smartphone,Free,9.466223109,5e423acd-7809-4fb8-820d-343e7414eea0,Drama,Hindi,0.92237396,0.932531524,92.50221122,,6/11/2024,0.488941291
5e10f0b8-de7d-45bc-970b-a54445d6c7a8,26.06909799,Male,Nanded,Maharashtra,Hindi,Smartphone,Free,17.82245938,7069f4ef-9fe8-4daf-894b-6074f91e3196,Sci-Fi,Hindi,0.81107447,0.910328755,89.15654155,,12/6/2023,0.492271085
8932fe17-71f5-4161-8d05-5ebeb55122fb,38.94232775,Female,Indore,Madhya Pradesh,Tamil,Smartphone,Premium,0.981585501,7d41d5eb-e8e0-46ee-ac5f-e549121d5ff0,Horror-Comedy,Tamil,0.946630035,0.981231041,45.80507519,4.003391398,7/18/2025,0.345319128
8932fe17-71f5-4161-8d05-5ebeb55122fb,38.94232775,Female,Indore,Madhya Pradesh,Tamil,Smartphone,Premium,5.583780386,8340b385-42e5-41a3-9547-68d5407ef757,Comedy,Marathi,0.892482357,0.992631188,79.85937142,3.784972265,7/17/2023,0.482003937
8932fe17-71f5-4161-8d05-5ebeb55122fb,38.94232775,Female,Indore,Madhya Pradesh,Tamil,Smartphone,Premium,6.010599704,c2a18d9a-5a74-45f6-95be-b58eac8ccbba,Romance,Gujarati,0.951000251,0.961734532,61.09034631,2.319237273,7/18/2025,0.349152076
b534447a-0ab3-4c43-b7f5-8cf05b113bfc,22.33677475,Female,Vadodara,Gujarat,English,Connected TV,Free,76.34115654,d0dd7931-8478-4038-aad7-0af53ec8f590,Comedy,English,0.977141514,0.921256351,88.94780001,4.116244667,5/19/2023,0.6731233
b534447a-0ab3-4c43-b7f5-8cf05b113bfc,22.33677475,Female,Vadodara,Gujarat,English,Connected TV,Free,12.79334647,19a23acc-f369-4efe-bd76-32d27b1ec97d,Comedy,Tamil,0.990037394,0.853857883,58.2187103,3.544551205,1/12/2023,0.400243582
b534447a-0ab3-4c43-b7f5-8cf05b113bfc,22.33677475,Female,Vadodara,Gujarat,English,Connected TV,Free,4.397816756,29d34a5d-6cd8-42d8-9054-6b95f13774ac,Drama,English,0.964034531,0.83999635,78.31288633,4.746904534,5/11/2023,0.51192336
5625df8f-119b-4b58-950a-5d679446d0cb,38.19739717,Female,Bhopal,Madhya Pradesh,English,Smartphone,Premium,9.961026686,8ccdc033-185d-41ac-9179-a1ce09a87225,Romance,English,0.978583801,0.994968185,33.9992026,3.556038822,9/12/2024,0.298160417
5625df8f-119b-4b58-950a-5d679446d0cb,38.19739717,Female,Bhopal,Madhya Pradesh,English,Smartphone,Premium,13.51681226,bd982781-ac8a-4126-b73f-a21cb74320a7,Crime,English,0.888643124,0.158809738,57.00243211,,1/1/2024,0.355043353
61fd3ed9-ca1e-4851-a5b7-ccadc696614e,28.04527356,Female,Bhopal,Madhya Pradesh,Marathi,Laptop,Free,11.41700279,5058ed76-06be-4f02-8bd4-68db682de836,Sci-Fi,Marathi,0.974942205,0.919899666,88.84349811,3.213463107,4/24/2024,0.506746522
61fd3ed9-ca1e-4851-a5b7-ccadc696614e,28.04527356,Female,Bhopal,Madhya Pradesh,Marathi,Laptop,Free,4.273446471,401f6fed-2c3d-4d5c-b94b-0650e54da1a5,Thriller,Marathi,0.941642753,0.258618156,72.81098669,4.291162991,7/18/2025,0.471437359
61fd3ed9-ca1e-4851-a5b7-ccadc696614e,28.04527356,Female,Bhopal,Madhya Pradesh,Marathi,Laptop,Free,1.218782223,b683a3f7-946b-489a-93e1-31e735ff506e,Romance,Telugu,0.841545177,0.711306022,95.27936352,5,7/18/2025,0.583555019
5a6726c9-52ef-4993-870e-d3a1c2cbe4e2,10,Female,Vadodara,Gujarat,English,Laptop,Free,1.288476313,b0918cc3-0ae2-4355-a102-284d8eccc0a8,Crime,English,0.849117628,0.146166054,96.12271339,4.897893172,1/21/2023,0.582983533
5a6726c9-52ef-4993-870e-d3a1c2cbe4e2,10,Female,Vadodara,Gujarat,English,Laptop,Free,40.15794711,b4406217-c2a2-4d75-8d64-d76903781298,Romance,English,0.840050938,0.730872802,84.53023518,,8/1/2024,0.518436835
5a6726c9-52ef-4993-870e-d3a1c2cbe4e2,10,Female,Vadodara,Gujarat,English,Laptop,Free,18.60428702,493e5854-1bda-478e-8289-1f7decc5cd3c,Comedy,English,0.894720969,0.799879634,14.16332871,2.876469581,5/17/2025,0.208920672
cc2dfe0f-3a9a-450c-a856-ad9ee9929fe4,18.31822172,Female,Kolhapur,Maharashtra,Hindi,Smartphone,SuperGrok,25.744232,f4f28b01-c0bc-44fb-ab1f-bf69b7d689fe,Drama,Hindi,0.815363997,0.964861211,86.51217477,3.336402412,7/18/2025,0.53099326
cc2dfe0f-3a9a-450c-a856-ad9ee9929fe4,18.31822172,Female,Kolhapur,Maharashtra,Hindi,Smartphone,SuperGrok,14.80049161,afd382e8-091d-445a-b7b0-1f2752ad20b5,Sci-Fi,Hindi,0.805537242,0.718951411,67.61952546,,5/25/2023,0.400079085
fa283f75-3020-46be-9710-1f18d3f3aeaa,42.0193167,Male,Kolhapur,Maharashtra,Hindi,Laptop,Free,16.93175517,49c3ce75-10c3-4883-84f4-511aac68ae51,Drama,Gujarati,0.827699465,0.735214873,90.35326473,4.174950953,7/18/2025,0.562274607
fa283f75-3020-46be-9710-1f18d3f3aeaa,42.0193167,Male,Kolhapur,Maharashtra,Hindi,Laptop,Free,11.45124276,e7604690-df8e-4b70-92c5-4845faa25f32,Romance,Hindi,0.882391758,0.885492781,97.71129095,,12/4/2023,0.513747649
fa283f75-3020-46be-9710-1f18d3f3aeaa,42.0193167,Male,Kolhapur,Maharashtra,Hindi,Laptop,Free,1.338194046,a9b3d804-3dc4-4f1f-8b83-44ed94860fd7,Crime,Hindi,0.863341283,0.392618733,56.93272194,5,8/2/2024,0.430407276
dcafb13d-6830-4cca-ba4d-dfd5885fd355,30.08788443,Female,Ujjain,Madhya Pradesh,Hindi,Smartphone,Free,28.17292587,4dcf7208-c9e1-4c9e-9bf4-165062aed1a5,Thriller,Hindi,0.950675636,0.318725534,68.46867195,3.820254647,3/22/2023,0.483030725
dcafb13d-6830-4cca-ba4d-dfd5885fd355,30.08788443,Female,Ujjain,Madhya Pradesh,Hindi,Smartphone,Free,3.128704095,80e2a3d2-233c-4144-add8-0ffe834ee04f,Drama,Hindi,0.999182057,0.781655509,83.98675094,4.20097913,7/18/2025,0.510243577
dcafb13d-6830-4cca-ba4d-dfd5885fd355,30.08788443,Female,Ujjain,Madhya Pradesh,Hindi,Smartphone,Free,4.951857097,922b7519-3b0b-48de-aff0-9dcd23886a0e,Romance,Hindi,0.851583564,0.895714506,52.39748704,2.989009925,7/18/2025,0.339054059
da7c7b3e-ffd0-4b87-a506-46c5497fb4a4,38.90057732,Female,Bhopal,Madhya Pradesh,English,Connected TV,Premium,31.73683594,cf897cd2-0436-4362-a6ff-bb1f9191a7d6,Comedy,Telugu,0.981951831,0.935220502,80.16438369,,2/19/2023,0.484131207
da7c7b3e-ffd0-4b87-a506-46c5497fb4a4,38.90057732,Female,Bhopal,Madhya Pradesh,English,Connected TV,Premium,7.448074214,a2d057a0-d2f4-4d89-a6dc-b2c6f75a332a,Horror-Comedy,English,0.965022449,0.702297841,42.08904357,,3/15/2023,0.283252323
da7c7b3e-ffd0-4b87-a506-46c5497fb4a4,38.90057732,Female,Bhopal,Madhya Pradesh,English,Connected TV,Premium,12.62626969,2759e91a-aee3-4059-978e-ba5cbdf5ebfc,Romance,Tamil,0.972756258,0.932877607,94.05183021,4.080614434,6/16/2023,0.564684438
16ec6ecb-aaa6-4d3a-b9a0-a052cbff9f74,23.92738586,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Free,9.267393535,7b7452f6-2a97-4baf-b376-67e490e5718c,Drama,Hindi,0.993368582,0.845855459,87.49063983,5,4/7/2024,0.568497346
16ec6ecb-aaa6-4d3a-b9a0-a052cbff9f74,23.92738586,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Free,27.6398663,3d0258c8-f0c3-478e-b580-5974a1690517,Thriller,Hindi,0.813332082,0.359762265,75.52850368,3.158465669,1/7/2023,0.483732374
16ec6ecb-aaa6-4d3a-b9a0-a052cbff9f74,23.92738586,Male,Indore,Madhya Pradesh,Hindi,Smartphone,Free,14.23898819,b0d37b82-b7ca-4fe3-bae1-d16a7701d0d4,Horror-Comedy,Hindi,0.818928031,0.992128397,40.44059841,,1/14/2024,0.29024037
5cff064e-494a-45c1-b1cb-aee541461450,21.36020151,Female,Jaipur,Rajasthan,Hindi,Smartphone,Free,8.06741645,607e33c5-703f-4c64-ac21-60d873d2c868,Horror-Comedy,Hindi,0.923076885,0.851202915,82.45441326,3.2395242,1/29/2023,0.475533454
5cff064e-494a-45c1-b1cb-aee541461450,21.36020151,Female,Jaipur,Rajasthan,Hindi,Smartphone,Free,2.33775031,46feb893-931c-4dd0-ba1d-9dc81b5543dc,Drama,Hindi,0.836846998,0.85655488,82.39114183,,1/13/2023,0.434240068
5cff064e-494a-45c1-b1cb-aee541461450,21.36020151,Female,Jaipur,Rajasthan,Hindi,Smartphone,Free,9.608905379,701541ea-85fc-4279-8842-59514c6f330e,Comedy,Hindi,0.883879574,0.901463689,81.19510693,,12/16/2024,0.443998238
dd4d5524-db5d-4ace-8ea0-238f175ffa53,28.7346742,Female,Bhopal,Madhya Pradesh,Tamil,Smartphone,Free,15.16964182,3c58425a-39ee-42f9-b67c-29e2eadbf717,Horror-Comedy,Tamil,0.888330687,0.962035883,78.63592279,2.256758592,2/17/2023,0.435153318
dd4d5524-db5d-4ace-8ea0-238f175ffa53,28.7346742,Female,Bhopal,Madhya Pradesh,Tamil,Smartphone,Free,78.5740078,ae5dcf4f-f3f5-459f-a1fa-4d679c9bb62a,Drama,Tamil,0.841409318,0.898597359,87.25498818,,4/6/2024,0.606167968
482da976-f873-47d3-a7ed-c94827ac9d14,10.35463962,Male,Vadodara,Gujarat,English,Smartphone,Premium,25.17753595,8bd0dcc8-81f9-485b-945a-73b11939603a,Sci-Fi,English,0.833662205,0.920296315,93.74954667,1.231623411,7/1/2023,0.474618195
482da976-f873-47d3-a7ed-c94827ac9d14,10.35463962,Male,Vadodara,Gujarat,English,Smartphone,Premium,20.25688071,2feb6e32-f8e8-424e-a273-9b06f7713b65,Drama,English,0.956319995,0.873556245,38.84155393,,5/6/2024,0.295879977
482da976-f873-47d3-a7ed-c94827ac9d14,10.35463962,Male,Vadodara,Gujarat,English,Smartphone,Premium,5.038619997,4f9b0ab1-43f0-4819-bb4f-1635a0ec0b87,Romance,English,0.901892906,0.709234366,82.82231482,,9/11/2023,0.441366499
e2a3d59d-0b16-4d73-8b41-c46f283985f3,15.18854275,Male,Nagpur,Maharashtra,Malayalam,Laptop,Free,33.63728831,c748e0d3-5bcd-4894-bb3a-07227b979c10,Horror-Comedy,Malayalam,0.884266023,0.916292202,82.18389738,,3/2/2023,0.496010166
e2a3d59d-0b16-4d73-8b41-c46f283985f3,15.18854275,Male,Nagpur,Maharashtra,Malayalam,Laptop,Free,17.55333845,11e59922-87ad-4a0c-af9a-fea0c8c0427b,Drama,Malayalam,0.842514341,0.870122827,61.59290931,2.910836138,6/3/2023,0.39791176
e2a3d59d-0b16-4d73-8b41-c46f283985f3,15.18854275,Male,Nagpur,Maharashtra,Malayalam,Laptop,Free,9.032643087,4cb14ee4-79e0-470c-968d-254c090f1423,Drama,Malayalam,0.879870073,0.887480143,60.23595469,1.672308834,3/10/2025,0.325901458
7316a9b4-12de-43fc-a927-f6a15970fc8c,15.04458464,Male,Nagpur,Maharashtra,Hindi,Connected TV,Premium,20.11426973,74c62f6a-0e68-4bef-8522-0f1a4e068d09,Drama,Hindi,0.861797881,0.943459462,45.62867629,,10/7/2023,0.322743245
7316a9b4-12de-43fc-a927-f6a15970fc8c,15.04458464,Male,Nagpur,Maharashtra,Hindi,Connected TV,Premium,2.463027626,d5f938c6-7068-4933-9c7f-f18b0a0e73f1,Drama,Hindi,0.829672562,0.923512354,83.3263916,,6/12/2023,0.438231622
80c90fbd-5712-419b-9c2d-fa7089639e8c,29.87701551,Male,Indore,Madhya Pradesh,Malayalam,Smartphone,Premium,3.047269401,c8dfb41c-69af-4b50-8eb0-7014cd0df201,Crime,Malayalam,0.801465624,0.124125683,79.95495096,,3/9/2025,0.425914343
80c90fbd-5712-419b-9c2d-fa7089639e8c,29.87701551,Male,Indore,Madhya Pradesh,Malayalam,Smartphone,Premium,8.535573265,b8fb3cb2-2f6e-400d-8979-7421ff7815d0,Comedy,Malayalam,0.81816016,0.865577243,78.19249442,1.502425125,11/9/2023,0.389938129
5e629385-30ee-411f-96b6-6ef724829c5b,39.28090611,Male,Nagpur,Maharashtra,Hindi,Smartphone,Free,5.398943707,b27938d8-afae-44ab-9e8b-5d557e053c8f,Comedy,Hindi,0.920420271,0.807330793,36.50377669,,7/18/2025,0.256812994
5e629385-30ee-411f-96b6-6ef724829c5b,39.28090611,Male,Nagpur,Maharashtra,Hindi,Smartphone,Free,8.379270356,24dd9e42-eadb-407f-917f-0985eea30899,Sci-Fi,Hindi,0.973949647,0.933529673,60.8189077,,3/6/2023,0.360034172
8de63a93-681f-452d-af91-11a200fcfacd,12.29518862,Female,Nagpur,Maharashtra,Hindi,Smartphone,Premium,99.14474918,9e6efc97-7a40-4070-a0a5-b3dfb76712b0,Drama,Hindi,0.846282199,0.781574095,91.13049053,,6/1/2024,0.66281146
